,open,high,low,close,adjclose,volume,ticker,adjclose_1,true_adjclose_1,profitBuy,profitSell
2012-04-03,7.340000152587891,7.693999767303467,7.334000110626221,7.6020002365112305,7.6020002365112305,5490500,TSLA,8.47049,7.0,0.0,-0.8684902191162109
2012-04-04,7.053999900817871,7.0980000495910645,6.938000202178955,7.0,7.0,22409000,TSLA,8.111348,6.8959999084472665,0.0,-1.1113481521606445
2012-04-09,6.820000171661377,6.857999801635742,6.619999885559082,6.630000114440918,6.630000114440918,8278500,TSLA,7.6005263,6.492000102996826,0.0,-0.9705262184143066
2012-04-11,6.6479997634887695,6.6579999923706055,6.4019999504089355,6.618000030517578,6.618000030517578,5527500,TSLA,7.4854136,6.688000202178955,0.8674135208129883,0.0
2012-04-12,6.754000186920166,6.895999908447266,6.584000110626221,6.688000202178955,6.688000202178955,5169500,TSLA,7.67667,6.7179999351501465,0.9886698722839355,0.0
2012-05-03,6.7820000648498535,6.800000190734863,6.426000118255615,6.492000102996826,6.492000102996826,4206500,TSLA,7.7120357,6.366000175476074,0.0,-1.2200355529785156
2012-05-24,6.25,6.25,5.938000202178955,6.056000232696533,6.056000232696533,5378000,TSLA,7.3411255,5.961999893188477,0.0,-1.2851252555847168
2012-05-29,6.001999855041504,6.386000156402588,6.001999855041504,6.3379998207092285,6.3379998207092285,8250000,TSLA,7.2291675,6.081999778747559,0.0,-0.8911676406860352
2012-05-30,6.216000080108643,6.283999919891357,6.047999858856201,6.081999778747559,6.081999778747559,6536000,TSLA,7.230322,5.900000095367431,0.0,-1.1483221054077148
2012-05-31,6.013999938964844,6.058000087738037,5.75,5.900000095367432,5.900000095367432,5593500,TSLA,7.0414777,5.630000114440918,0.0,-1.1414775848388672
2012-06-04,5.605999946594238,5.682000160217285,5.421999931335449,5.576000213623047,5.576000213623047,5154500,TSLA,6.5075684,5.581999778747559,0.9315681457519531,0.0
2012-06-05,5.567999839782715,5.677999973297119,5.51200008392334,5.581999778747559,5.581999778747559,3154500,TSLA,6.4832697,5.843999862670898,0.9012699127197266,0.0
2012-06-19,6.4039998054504395,6.5320000648498535,6.300000190734863,6.418000221252441,6.418000221252441,4555500,TSLA,7.5151453,6.75600004196167,1.0971450805664062,0.0
2012-06-21,6.8520002365112305,6.855999946594238,6.368000030517578,6.438000202178955,6.438000202178955,9459500,TSLA,7.903813,6.757999897003174,1.4658126831054688,0.0
2012-06-22,6.519999980926514,6.796000003814697,6.492000102996826,6.757999897003174,6.757999897003174,15233000,TSLA,7.852391,6.622000217437744,0.0,-1.094390869140625
2012-06-28,6.380000114440918,6.421999931335449,6.124000072479248,6.2820000648498535,6.2820000648498535,4570500,TSLA,7.340368,6.257999897003173,0.0,-1.0583677291870117
2012-07-05,6.1620001792907715,6.334000110626221,6.159999847412109,6.245999813079834,6.245999813079834,6269000,TSLA,7.151261,6.197999954223633,0.0,-0.9052610397338867
2012-07-06,6.197999954223633,6.3460001945495605,6.159999847412109,6.197999954223633,6.197999954223633,3922500,TSLA,7.21359,6.297999858856201,1.0155901908874512,0.0
2012-07-19,6.544000148773193,6.630000114440918,6.4079999923706055,6.453999996185303,6.453999996185303,7179500,TSLA,7.4438567,6.357999801635742,0.0,-0.9898567199707031
2012-07-30,5.9019999504089355,6.050000190734863,5.441999912261963,5.46999979019165,5.46999979019165,10326000,TSLA,6.7233763,5.484000205993652,1.2533764839172363,0.0
2012-08-06,5.510000228881836,5.739999771118164,5.510000228881836,5.6539998054504395,5.6539998054504395,7641000,TSLA,6.648557,6.050000190734863,0.9945573806762695,0.0
2012-09-04,5.703999996185303,5.797999858856201,5.579999923706055,5.627999782562256,5.627999782562256,3762500,TSLA,6.795232,5.5879998207092285,0.0,-1.1672320365905762
2012-09-05,5.6020002365112305,5.699999809265137,5.561999797821045,5.5879998207092285,5.5879998207092285,3196500,TSLA,6.7172065,5.7100000381469735,1.129206657409668,0.0
2012-09-14,6.0,6.130000114440918,5.929999828338623,6.078000068664551,6.078000068664551,7683000,TSLA,7.1477814,6.507999897003174,1.0697813034057617,0.0
2012-09-18,6.375999927520752,6.380000114440918,6.136000156402588,6.26800012588501,6.26800012588501,8942500,TSLA,7.642629,6.210000038146973,0.0,-1.374629020690918
2012-09-19,6.199999809265137,6.3480000495910645,6.188000202178955,6.210000038146973,6.210000038146973,5242500,TSLA,7.5151143,6.179999828338623,0.0,-1.3051142692565918
2012-09-20,6.185999870300293,6.300000190734863,6.136000156402588,6.179999828338623,6.179999828338623,4562000,TSLA,7.3827386,6.004000186920166,0.0,-1.2027387619018555
2012-09-21,6.21999979019165,6.297999858856201,5.9079999923706055,6.004000186920166,6.004000186920166,9350000,TSLA,7.212724,6.131999969482422,1.208724021911621,0.0
2012-09-24,5.9019999504089355,6.205999851226807,5.880000114440918,6.131999969482422,6.131999969482422,6509500,TSLA,7.0618434,5.532000064849854,0.0,-0.9298434257507324
2012-10-03,5.949999809265137,5.989999771118164,5.8480000495910645,5.860000133514404,5.860000133514404,5264000,TSLA,7.149034,5.880000114440918,1.2890338897705078,0.0
2012-10-04,6.0,6.019999980926514,5.730000019073486,5.880000114440918,5.880000114440918,7706500,TSLA,7.049818,5.7779998779296875,0.0,-1.1698179244995117
2012-10-16,5.533999919891357,5.618000030517578,5.4679999351501465,5.611999988555908,5.611999988555908,2396500,TSLA,6.519125,5.763999938964844,0.9071249961853027,0.0
2012-10-18,5.797999858856201,5.797999858856201,5.556000232696533,5.607999801635742,5.607999801635742,3705000,TSLA,6.806304,5.547999858856201,0.0,-1.1983041763305664
2012-10-24,5.703999996185303,5.703999996185303,5.449999809265137,5.484000205993652,5.484000205993652,5082000,TSLA,6.66482,5.504000186920166,1.1808199882507324,0.0
2012-11-13,6.257999897003174,6.400000095367432,6.144000053405762,6.322000026702881,6.322000026702881,4991500,TSLA,7.3243833,6.276000022888184,0.0,-1.0023832321166992
2012-11-15,6.260000228881836,6.288000106811523,6.099999904632568,6.164000034332275,6.164000034332275,4920000,TSLA,7.309378,6.368000030517578,1.1453781127929688,0.0
2012-11-20,6.559999942779541,6.619999885559082,6.381999969482422,6.599999904632568,6.599999904632568,4612500,TSLA,7.6194077,6.493999958038331,0.0,-1.0194077491760254
2012-11-27,6.426000118255615,6.5320000648498535,6.303999900817871,6.429999828338623,6.429999828338623,4554000,TSLA,7.4355526,6.645999908447266,1.0055527687072754,0.0
2012-11-29,6.688000202178955,6.800000190734863,6.573999881744385,6.73799991607666,6.73799991607666,5517000,TSLA,7.725515,6.763999938964844,0.9875149726867676,0.0
2012-12-26,6.791999816894531,6.900000095367432,6.699999809265137,6.7179999351501465,6.7179999351501465,3007000,TSLA,7.7758756,6.73799991607666,1.057875633239746,0.0
2012-12-31,6.599999904632568,6.794000148773193,6.599999904632568,6.77400016784668,6.77400016784668,2974500,TSLA,7.6695414,7.072000026702881,0.8955411911010742,0.0
2013-01-02,7.0,7.090000152587891,6.941999912261963,7.072000026702881,7.072000026702881,5974000,TSLA,7.950725,6.953999996185303,0.0,-0.8787250518798828
2013-01-07,6.960000038146973,6.960000038146973,6.78000020980835,6.868000030517578,6.868000030517578,2210000,TSLA,7.953653,6.736000061035157,0.0,-1.0856528282165527
2013-01-11,6.808000087738037,6.808000087738037,6.421999931335449,6.581999778747559,6.581999778747559,7816000,TSLA,7.67083,6.6519999504089355,1.0888299942016602,0.0
2013-02-04,7.679999828338623,7.684000015258789,7.51800012588501,7.547999858856201,7.547999858856201,5640000,TSLA,8.58117,7.625999927520752,1.033170223236084,0.0
2013-02-06,7.636000156402588,7.877999782562256,7.579999923706055,7.834000110626221,7.834000110626221,9466000,TSLA,8.672422,7.8959999084472665,0.8384222984313965,0.0
2013-02-19,7.4720001220703125,7.857999801635742,7.461999893188477,7.855999946594238,7.855999946594238,13507000,TSLA,8.645994,7.708000183105469,0.0,-0.7899942398071289
2013-03-04,6.953999996185303,7.165999889373779,6.940000057220459,7.116000175476074,7.116000175476074,8788500,TSLA,8.065137,7.329999923706055,0.9491367340087891,0.0
2013-03-07,7.546000003814697,7.730000019073486,7.375999927520752,7.645999908447266,7.645999908447266,5791500,TSLA,8.656082,7.693999767303467,1.0100822448730469,0.0
2013-03-12,7.78000020980835,7.875999927520752,7.769999980926514,7.823999881744385,7.823999881744385,6375500,TSLA,8.853848,7.796000003814697,0.0,-1.029848575592041
2013-03-22,7.239999771118164,7.360000133514404,7.239999771118164,7.323999881744385,7.323999881744385,2201000,TSLA,8.406367,7.506000041961669,1.0823674201965332,0.0
2013-03-25,7.420000076293945,7.703999996185303,7.354000091552734,7.50600004196167,7.50600004196167,11894000,TSLA,8.58952,7.572000026702881,1.0835204124450684,0.0
2013-04-05,8.399999618530273,8.399999618530273,8.100000381469727,8.27400016784668,8.27400016784668,7762000,TSLA,9.595381,8.366000175476074,1.321380615234375,0.0
2013-04-09,8.359999656677246,8.366000175476074,8.065999984741211,8.100000381469727,8.100000381469727,8480500,TSLA,9.355768,8.371999740600586,1.255767822265625,0.0
2013-04-10,8.140000343322754,8.402000427246094,8.121999740600586,8.371999740600586,8.371999740600586,10605500,TSLA,9.169033,8.718000411987303,0.7970333099365234,0.0
2013-04-11,8.411999702453613,8.90999984741211,8.350000381469727,8.718000411987305,8.718000411987305,17237000,TSLA,9.319779,8.75,0.6017789840698242,0.0
2013-04-16,8.838000297546387,9.227999687194824,8.781999588012695,9.118000030517578,9.118000030517578,15902000,TSLA,9.8566475,9.090000152587889,0.0,-0.7386474609375
2013-04-19,9.491999626159668,9.97599983215332,9.413999557495117,9.565999984741211,9.565999984741211,15058500,TSLA,10.583581,10.038000106811523,1.0175809860229492,0.0
2013-04-26,10.62600040435791,10.748000144958496,10.12399959564209,10.239999771118164,10.239999771118164,18110500,TSLA,11.432143,10.987999916076662,1.192143440246582,0.0
2013-04-29,10.35200023651123,10.998000144958496,10.239999771118164,10.98799991607666,10.98799991607666,18198500,TSLA,11.618457,10.79800033569336,0.0,-0.6304569244384766
2013-05-13,16.197999954223633,17.600000381469727,15.829999923706055,17.559999465942383,17.559999465942383,112084500,TSLA,18.01142,16.648000717163086,0.0,-0.4514198303222656
2013-05-14,18.8439998626709,19.423999786376953,16.229999542236328,16.648000717163086,16.648000717163086,185819500,TSLA,19.678082,16.968000411987305,3.030080795288086,0.0
2013-05-15,16.360000610351562,17.375999450683594,15.621999740600586,16.968000411987305,16.968000411987305,84393500,TSLA,18.9281,18.450000762939453,1.9601001739501953,0.0
2013-05-16,18.940000534057617,19.0,17.73200035095215,18.450000762939453,18.450000762939453,108070000,TSLA,19.878714,18.299999237060547,0.0,-1.4287128448486328
2013-05-29,22.709999084472656,22.979999542236328,19.799999237060547,20.926000595092773,20.926000595092773,125497500,TSLA,21.799831,20.989999771118164,0.8738307952880859,0.0
2013-06-06,19.049999237060547,19.854000091552734,19.02199935913086,19.469999313354492,19.469999313354492,47554500,TSLA,19.461134,20.408000946044922,-0.0088653564453125,0.0
2013-06-07,19.600000381469727,20.579999923706055,19.34000015258789,20.408000946044922,20.408000946044922,53558000,TSLA,20.359268,20.010000228881836,0.0,0.048732757568359375
2013-06-12,19.360000610351562,20.09600067138672,19.149999618530273,19.54599952697754,19.54599952697754,45963500,TSLA,19.606905,19.63599967956543,0.06090545654296875,0.0
2013-06-19,20.41200065612793,21.333999633789062,20.402000427246094,20.93600082397461,20.93600082397461,42894500,TSLA,21.136448,20.1299991607666,0.0,-0.20044708251953125
2013-06-24,19.299999237060547,20.573999404907227,19.059999465942383,20.29800033569336,20.29800033569336,35599000,TSLA,20.162367,20.479999542236328,-0.1356334686279297,0.0
2013-06-27,21.350000381469727,22.049999237060547,21.22599983215332,21.850000381469727,21.850000381469727,43724500,TSLA,22.324133,21.472000122070312,0.0,-0.4741325378417969
2013-07-02,23.649999618530273,24.378000259399414,23.100000381469727,23.56399917602539,23.56399917602539,60320500,TSLA,24.178928,23.04800033569336,0.0,-0.61492919921875
2013-07-26,25.628000259399414,26.13599967956543,25.32200050354004,25.878000259399414,25.878000259399414,48165500,TSLA,25.449566,26.923999786376953,-0.4284343719482422,0.0
2013-07-30,26.959999084472656,27.49799919128418,25.63599967956543,26.347999572753906,26.347999572753906,65635000,TSLA,26.794123,26.856000900268555,0.4461231231689453,0.0
2013-07-31,26.513999938964844,26.993999481201172,26.290000915527344,26.856000900268555,26.856000900268555,31758500,TSLA,26.954235,27.110000610351562,0.09823417663574219,0.0
2013-08-01,27.0,27.304000854492188,26.525999069213867,27.110000610351562,27.110000610351562,26618000,TSLA,27.298922,27.600000381469723,0.1889209747314453,0.0
2013-08-06,28.950000762939453,29.145999908447266,28.219999313354492,28.43000030517578,28.43000030517578,46272500,TSLA,29.11634,26.84600067138672,0.0,-0.68634033203125
2013-08-21,30.0,30.062000274658203,29.25,29.57200050354004,29.57200050354004,31331500,TSLA,30.083712,31.420000076293945,0.5117111206054688,0.0
2013-08-28,33.8120002746582,34.29999923706055,32.650001525878906,33.290000915527344,33.290000915527344,73700500,TSLA,33.929794,33.21200180053711,0.0,-0.6397933959960938
2013-09-06,33.7140007019043,33.939998626708984,33.029998779296875,33.39400100708008,33.39400100708008,43098500,TSLA,33.575764,32.13999938964844,0.0,-0.1817626953125
2013-09-11,33.28200149536133,33.58000183105469,32.42599868774414,32.70399856567383,32.70399856567383,29162500,TSLA,32.285286,32.986000061035156,-0.4187126159667969,0.0
2013-09-20,35.779998779296875,37.16600036621094,35.71200180053711,36.678001403808594,36.678001403808594,67008500,TSLA,36.189823,36.22200012207031,0.0,0.4881782531738281
2013-09-27,37.50400161743164,38.25600051879883,37.2859992980957,38.18000030517578,38.18000030517578,29582000,TSLA,38.232643,38.67399978637695,0.052642822265625,0.0
2013-10-02,37.71799850463867,38.36600112915039,35.08000183105469,36.189998626708984,36.189998626708984,103877000,TSLA,36.97955,34.6619987487793,0.0,-0.78955078125
2013-10-09,34.94599914550781,34.99800109863281,32.29999923706055,33.75600051879883,33.75600051879883,76582500,TSLA,34.700386,34.58599853515625,0.9443855285644531,0.0
2013-10-30,32.92599868774414,33.5359992980957,31.634000778198242,31.8439998626709,31.8439998626709,42009000,TSLA,31.980314,31.988000869750977,0.13631439208984375,0.0
2013-11-05,36.0,36.2859992980957,34.27199935913086,35.36199951171875,35.36199951171875,112335500,TSLA,35.52977,30.23200035095215,0.0,-0.1677703857421875
2013-11-06,30.961999893188477,32.145999908447266,29.270000457763672,30.23200035095215,30.23200035095215,155358500,TSLA,32.268143,27.95400047302246,0.0,-2.036142349243164
2013-12-05,28.030000686645508,28.670000076293945,27.899999618530273,28.09600067138672,28.09600067138672,46442000,TSLA,29.137405,27.472000122070312,0.0,-1.0414047241210938
2013-12-20,28.31599998474121,28.8700008392334,28.31599998474121,28.648000717163086,28.648000717163086,37063000,TSLA,28.220604,28.70999908447266,-0.4273967742919922,0.0
2013-12-24,30.0,30.993999481201172,29.964000701904297,30.281999588012695,30.281999588012695,49707500,TSLA,29.997847,31.100000381469727,-0.2841529846191406,0.0
2013-12-26,31.007999420166016,31.600000381469727,30.857999801635742,31.100000381469727,31.100000381469727,35647500,TSLA,31.454632,30.224000930786136,0.0,-0.3546314239501953
2013-12-31,30.464000701904297,30.639999389648438,29.73200035095215,30.086000442504883,30.086000442504883,21312000,TSLA,30.41747,30.02000045776367,0.0,-0.3314704895019531
2014-01-10,29.691999435424805,29.780000686645508,28.450000762939453,29.143999099731445,29.143999099731445,37230500,TSLA,29.621357,27.868000030517578,0.0,-0.4773578643798828
2014-01-21,34.24800109863281,35.45800018310547,34.1619987487793,35.33599853515625,35.33599853515625,48673500,TSLA,36.531776,35.71200180053711,1.1957778930664062,0.0
2014-01-27,35.03200149536133,35.58399963378906,32.94200134277344,33.92399978637695,33.92399978637695,43582000,TSLA,34.279743,35.67599868774414,0.355743408203125,0.0
2014-01-28,34.29999923706055,35.79600143432617,34.20000076293945,35.67599868774414,35.67599868774414,30467000,TSLA,34.105606,35.04600143432617,0.0,1.5703926086425781
2014-01-29,35.060001373291016,35.81800079345703,34.625999450683594,35.04600143432617,35.04600143432617,29677500,TSLA,34.505608,36.56800079345703,-0.5403938293457031,0.0
2014-02-03,36.577999114990234,36.97600173950195,35.03200149536133,35.422000885009766,35.422000885009766,33824500,TSLA,36.087044,35.74599838256836,0.6650428771972656,0.0
2014-02-07,36.20199966430664,37.32600021362305,35.91999816894531,37.305999755859375,37.305999755859375,44642500,TSLA,36.19625,39.3120002746582,-1.1097488403320312,0.0
2014-02-11,39.79399871826172,40.439998626708984,38.540000915527344,39.32400131225586,39.32400131225586,53549500,TSLA,40.121548,39.06399917602539,0.0,-0.79754638671875
2014-02-20,43.00199890136719,43.04199981689453,41.25400161743164,41.99399948120117,41.99399948120117,90011500,TSLA,41.20379,41.91999816894531,0.0,0.7902107238769531
2014-03-06,50.827999114990234,51.5,49.88999938964844,50.5880012512207,50.5880012512207,36805500,TSLA,50.506763,49.24200057983398,0.0,0.08123779296875
2014-04-04,45.20199966430664,45.65399932861328,42.25,42.44599914550781,42.44599914550781,56728000,TSLA,44.912746,41.50400161743164,0.0,-2.466747283935547
2014-04-16,39.400001525878906,39.99800109863281,38.16400146484375,39.821998596191406,39.821998596191406,36011000,TSLA,38.047493,39.624000549316406,0.0,1.774505615234375
2014-04-22,41.27199935913086,43.86600112915039,41.00199890136719,43.72800064086914,43.72800064086914,49023500,TSLA,42.271713,41.597999572753906,0.0,1.4562873840332031
2014-04-25,40.400001525878906,41.34000015258789,39.529998779296875,39.970001220703125,39.970001220703125,34983500,TSLA,40.780506,39.70199966430664,0.0,-0.8105049133300781
2014-04-29,39.641998291015625,41.43000030517578,39.10599899291992,41.38399887084961,41.38399887084961,28895500,TSLA,39.388927,41.577999114990234,-1.9950714111328125,0.0
2014-05-08,36.400001525878906,38.880001068115234,35.599998474121094,35.71799850463867,35.71799850463867,100283000,TSLA,36.7751,36.45199966430664,1.0571022033691406,0.0
2014-05-15,37.99599838256836,38.53200149536133,37.060001373291016,37.71799850463867,37.71799850463867,30202000,TSLA,38.553135,38.3120002746582,0.8351364135742188,0.0
2014-05-20,39.38800048828125,39.86600112915039,38.61399841308594,39.060001373291016,39.060001373291016,27730500,TSLA,39.217278,39.88999938964844,0.15727615356445312,0.0
2014-05-27,41.70399856567383,42.77399826049805,41.540000915527344,42.3120002746582,42.3120002746582,26705500,TSLA,42.361313,42.04800033569336,0.0,-0.049312591552734375
2014-06-03,40.698001861572266,41.599998474121094,40.518001556396484,40.987998962402344,40.987998962402344,19304000,TSLA,40.668545,40.79800033569336,0.0,0.3194541931152344
2014-06-19,45.7760009765625,47.0620002746582,45.400001525878906,45.55799865722656,45.55799865722656,43965500,TSLA,47.352955,45.917999267578125,1.7949562072753906,0.0
2014-07-01,48.492000579833984,48.6879997253418,47.7400016784668,47.944000244140625,47.944000244140625,21680500,TSLA,48.059437,45.88600158691406,0.0,-0.11543655395507812
2014-07-11,44.12200164794922,44.31999969482422,43.52000045776367,43.625999450683594,43.625999450683594,16511500,TSLA,43.612103,45.34000015258789,-0.013896942138671875,0.0
2014-07-16,44.36399841308594,44.959999084472656,43.36399841308594,43.43199920654297,43.43199920654297,20222500,TSLA,44.193184,43.08000183105469,0.0,-0.7611846923828125
2014-07-17,43.231998443603516,44.11000061035156,42.720001220703125,43.08000183105469,43.08000183105469,23247000,TSLA,43.392376,44.00400161743164,0.3123741149902344,0.0
2014-07-30,44.38399887084961,45.91999816894531,44.20800018310547,45.784000396728516,45.784000396728516,24639000,TSLA,45.2586,44.6599998474121,0.0,0.5254020690917969
2014-08-07,50.02399826049805,51.3380012512207,49.82400131225586,50.47800064086914,50.47800064086914,37394500,TSLA,50.806522,49.625999450683594,0.0,-0.328521728515625
2014-08-11,51.09600067138672,52.74800109863281,51.0,51.86399841308594,51.86399841308594,40506500,TSLA,51.70597,51.99200057983398,-0.15802764892578125,0.0
2014-08-13,52.402000427246094,53.12799835205078,51.922000885009766,52.0620002746582,52.0620002746582,34663000,TSLA,52.445076,52.2760009765625,0.3830757141113281,0.0
2014-08-15,52.29600143432617,52.417999267578125,51.70000076293945,52.402000427246094,52.402000427246094,19339500,TSLA,52.159943,51.987998962402344,0.0,0.24205780029296875
2014-08-25,51.63800048828125,52.736000061035156,51.63800048828125,52.5099983215332,52.5099983215332,21590500,TSLA,51.448013,52.347999572753906,0.0,1.0619850158691406
2014-08-29,53.7400016784668,54.400001525878906,53.50199890136719,53.939998626708984,53.939998626708984,32235500,TSLA,53.52815,56.82400131225586,-0.4118499755859375,0.0
2014-09-04,56.801998138427734,58.284000396728516,56.08000183105469,57.20800018310547,57.20800018310547,41708500,TSLA,57.92227,55.47800064086914,0.0,-0.7142715454101562
2014-09-05,56.5099983215332,56.58000183105469,54.50199890136719,55.47800064086914,55.47800064086914,55849500,TSLA,56.67565,56.42200088500976,1.1976509094238281,0.0
2014-09-08,55.52399826049805,56.97600173950195,55.50400161743164,56.422000885009766,56.422000885009766,27508000,TSLA,56.091007,55.69599914550781,0.0,0.33099365234375
2014-09-15,54.874000549316406,54.880001068115234,49.82600021362305,50.77199935913086,50.77199935913086,82277000,TSLA,52.417027,52.14799880981445,1.6450271606445312,0.0
2014-09-17,52.481998443603516,52.939998626708984,51.900001525878906,52.2760009765625,52.2760009765625,25888500,TSLA,50.479618,52.76399993896484,-1.7963829040527344,0.0
2014-10-10,48.928001403808594,49.178001403808594,47.040000915527344,47.38199996948242,47.38199996948242,64441500,TSLA,48.672527,44.91799926757812,0.0,-1.29052734375
2014-10-14,45.650001525878906,46.49399948120117,44.599998474121094,45.4119987487793,45.4119987487793,35526500,TSLA,43.68763,45.93999862670898,-1.7243690490722656,0.0
2014-10-17,46.67599868774414,46.95399856567383,45.310001373291016,45.49599838256836,45.49599838256836,52747000,TSLA,45.272526,46.09400177001953,-0.22347259521484375,0.0
2014-10-20,45.34400177001953,46.47999954223633,45.10200119018555,46.09400177001953,46.09400177001953,17472000,TSLA,45.911655,47.06800079345703,-0.18234634399414062,0.0
2014-11-03,48.599998474121094,49.512001037597656,48.263999938964844,48.518001556396484,48.518001556396484,21019000,TSLA,48.97206,47.7859992980957,0.0,-0.4540596008300781
2014-11-14,50.0,51.77000045776367,49.70000076293945,51.736000061035156,51.736000061035156,30505500,TSLA,51.096424,50.79600143432617,0.0,0.6395759582519531
2014-11-18,51.172000885009766,51.99800109863281,51.10200119018555,51.540000915527344,51.540000915527344,22365000,TSLA,51.47023,49.54800033569335,0.0,0.06977081298828125
2014-11-25,49.470001220703125,49.944000244140625,49.21799850463867,49.61800003051758,49.61800003051758,15799000,TSLA,48.882076,49.6879997253418,-0.7359237670898438,0.0
2014-11-28,49.06999969482422,49.3380012512207,48.50400161743164,48.90399932861328,48.90399932861328,10598500,TSLA,49.083885,46.327999114990234,0.0,-0.1798858642578125
2014-12-08,44.30799865722656,44.97200012207031,42.46799850463867,42.87200164794922,42.87200164794922,46128000,TSLA,43.517967,43.37799835205078,0.645965576171875,0.0
2014-12-11,42.10599899291992,43.08599853515625,41.645999908447266,41.7760009765625,41.7760009765625,33472000,TSLA,41.60589,41.400001525878906,0.0,0.17011260986328125
2014-12-31,44.61800003051758,45.13600158691406,44.45000076293945,44.481998443603516,44.481998443603516,11487500,TSLA,44.40354,43.86199951171875,0.0,0.07845687866210938
2015-01-06,42.012001037597656,42.84000015258789,40.84199905395508,42.25600051879883,42.25600051879883,31309500,TSLA,41.095943,42.189998626708984,0.0,1.1600570678710938
2015-01-08,42.5620002746582,42.7599983215332,42.00199890136719,42.124000549316406,42.124000549316406,17212500,TSLA,42.058167,41.332000732421875,0.0,0.06583404541015625
2015-01-09,41.784000396728516,41.99599838256836,40.992000579833984,41.332000732421875,41.332000732421875,23341500,TSLA,41.728737,40.44200134277344,0.0,-0.39673614501953125
2015-02-02,40.79399871826172,42.38999938964844,40.65999984741211,42.1879997253418,42.1879997253418,20746000,TSLA,41.358135,43.672000885009766,-0.829864501953125,0.0
2015-02-04,43.65800094604492,44.29600143432617,43.36000061035156,43.709999084472656,43.709999084472656,16527000,TSLA,44.326267,44.19800186157227,0.6162681579589844,0.0
2015-02-05,43.97600173950195,45.09600067138672,43.928001403808594,44.198001861572266,44.198001861572266,17614500,TSLA,45.043156,43.47200012207031,0.0,-0.84515380859375
2015-02-19,41.0,42.487998962402344,40.75,42.34199905395508,42.34199905395508,25770500,TSLA,41.821827,43.422000885009766,-0.520172119140625,0.0
2015-02-20,42.15599822998047,43.52000045776367,41.96200180053711,43.422000885009766,43.422000885009766,29910500,TSLA,42.877705,41.46799850463867,0.0,0.5442962646484375
2015-02-23,43.13199996948242,43.63999938964844,41.26599884033203,41.46799850463867,41.46799850463867,42499000,TSLA,42.759895,40.821998596191406,0.0,-1.2918968200683594
2015-03-02,40.540000915527344,40.667999267578125,39.16600036621094,39.465999603271484,39.465999603271484,39610500,TSLA,40.01545,39.9119987487793,0.5494499206542969,0.0
2015-03-06,39.84199905395508,40.150001525878906,38.43000030517578,38.7760009765625,38.7760009765625,33562000,TSLA,39.55696,38.17599868774414,0.0,-0.7809600830078125
2015-03-24,40.316001892089844,40.757999420166016,39.95000076293945,40.34400177001953,40.34400177001953,18249500,TSLA,40.4427,38.86000061035156,0.0,-0.09869766235351562
2015-03-26,38.784000396728516,38.95800018310547,37.939998626708984,38.082000732421875,38.082000732421875,20640000,TSLA,38.40246,37.0,0.0,-0.32045745849609375
2015-04-07,40.50199890136719,41.012001037597656,40.22800064086914,40.650001525878906,40.650001525878906,21739500,TSLA,41.2208,41.534000396728516,0.5707969665527344,0.0
2015-04-09,41.68600082397461,42.07400131225586,41.2239990234375,42.018001556396484,42.018001556396484,19001000,TSLA,42.63611,42.18000030517578,0.6181068420410156,0.0
2015-04-15,41.492000579833984,41.917999267578125,41.31999969482422,41.566001892089844,41.566001892089844,9762000,TSLA,41.34911,41.34000015258789,0.0,0.21689224243164062
2015-04-16,41.540000915527344,41.83399963378906,41.257999420166016,41.34000015258789,41.34000015258789,8295500,TSLA,41.170654,41.358001708984375,-0.16934585571289062,0.0
2015-04-17,40.99800109863281,41.375999450683594,40.70000076293945,41.358001708984375,41.358001708984375,12349500,TSLA,40.86734,41.05400085449219,0.0,0.49066162109375
2015-04-24,44.099998474121094,44.15999984741211,43.60200119018555,43.68600082397461,43.68600082397461,12139000,TSLA,44.646923,46.310001373291016,0.9609222412109375,0.0
2015-04-27,44.512001037597656,47.75,44.400001525878906,46.310001373291016,46.310001373291016,58363000,TSLA,45.895218,46.09600067138672,0.0,0.4147834777832031
2015-04-29,46.0099983215332,46.99399948120117,45.5260009765625,46.4900016784668,46.4900016784668,19680500,TSLA,47.230827,45.209999084472656,0.0,-0.7408256530761719
2015-05-04,45.63600158691406,46.94599914550781,45.422000885009766,46.10200119018555,46.10200119018555,22173000,TSLA,45.621635,46.59000015258789,-0.4803657531738281,0.0
2015-05-06,46.81999969482422,46.89400100708008,45.63999938964844,46.08599853515625,46.08599853515625,26354500,TSLA,46.556477,47.36000061035157,0.4704780578613281,0.0
2015-05-18,49.400001525878906,49.97999954223633,49.20000076293945,49.75,49.75,16766000,TSLA,49.52141,49.428001403808594,0.0,0.22858810424804688
2015-05-29,50.20000076293945,50.57400131225586,49.88600158691406,50.15999984741211,50.15999984741211,18946500,TSLA,50.047478,49.88999938964844,0.0,0.11252212524414062
2015-06-01,50.28200149536133,50.31999969482422,49.49399948120117,49.88999938964844,49.88999938964844,12525500,TSLA,50.106785,49.66999816894532,0.0,-0.21678543090820312
2015-06-05,49.20000076293945,49.939998626708984,49.13600158691406,49.827999114990234,49.827999114990234,15110000,TSLA,49.29678,51.257999420166016,-0.531219482421875,0.0
2015-06-10,50.380001068115234,50.79999923706055,49.70000076293945,50.13999938964844,50.13999938964844,17272500,TSLA,50.907238,50.28200149536133,0.7672386169433594,0.0
